803285	He did not have much time to work on his speech.	9997545	Dia tidak mempunyai banyak waktu menyiapkan pidatonya.
9997543	Is the door closed?	9997547	Apakah pintunya tertutup?
4235722	Are you with Tom?	9997551	Apakah kamu bersama Tom?
9997553	We don't want to lose our credibility.	9997554	Kami tidak ingin kehilangan kredibilitas kami.
2111199	Tom blinked.	9997562	Tom berkedip.
1723446	The children got lost in the woods.	9997563	Anak-anak itu tersesat di dalam hutan.
3610847	The listeners had already begun to yawn.	9997564	Para pendengar sudah mulai menguap.
6522715	Tom and Mary missed their chance.	9997567	Tom dan Mary kehilangan kesempatan mereka.
9997021	Mary teaches mathematics in English at a university in Beirut.	9997735	Mary mengajar Matematika dalam bahasa Inggris di sebuah universitas di Beirut.
8672671	Then I'll have to take it from you by force.	9997740	Kalau begitu aku harus mengambilnya darimu dengan paksa.
1655579	I speak English.	9997751	Saya berbicara bahasa Inggris.
1690480	The clock is ticking.	9997754	Jam berdetik.
8935474	He was always interested in astronomy.	9997755	Dia selalu tertarik dengan astronomi.
9821166	This is the hotel that we always stay in.	9997756	Ini adalah hotel tempat kami selalu menginap.
1888517	You have a big stain on your sweater.	9997757	Ada noda besar di swetermu.
274600	Everybody in the village knew him.	9997761	Semua orang di desa mengenalnya.
287693	His aim is to become a professional singer.	9997799	Impiannya adalah menjadi penyanyi profesional.
6660672	I don't know anything about astronomy.	9997800	Aku tidak tahu apa-apa tentang astronomi.
2342350	She pretended not to see me.	9997801	Dia berpura-pura tidak melihatku.
2342349	He pretended not to see me.	9997801	Dia berpura-pura tidak melihatku.
4497100	We must cut spending.	9997826	Kita harus memotong pengeluaran.
1725646	Have you ever taken part in this work?	9997858	Pernahkah kamu ikut mengambil bagian dalam pekerjaan ini?
1725646	Have you ever taken part in this work?	9997860	Pernahkah kamu turut serta dalam pekerjaan ini?
278982	Astronomy is by no means a new science.	9997933	Astronomi sama sekali bukanlah ilmu yang baru.
9997926	Why don't we hide in the basement?	9997934	Mengapa kita tidak bersembunyi di basemen?
9997926	Why don't we hide in the basement?	9997936	Kenapa kita tidak sembunyi di lantai bawah tanah?
2547399	I remember this place.	9997937	Aku ingat tempat ini.
436403	I am not allergic to penicillin.	9997939	Aku tidak alergi terhadap penisilin.
928808	Iker Casillas is the best goalkeeper in the world.	9997942	Iker Casillas adalah penjaga gawang terbaik di seluruh dunia.
6043065	Layla never told the police about Sami's visit.	9997943	Layla tidak pernah memberi tahu polisi tentang kunjungan Sami.
7678152	Confess!	9997999	Mengakulah!
9627929	Why do dogs eat grass?	9998085	Mengapa anjing memakan rumput?
4963959	I'm proud of this team.	9998088	Aku bangga dengan tim ini.
9997927	Our new store is due to open in October.	9998099	Toko baru kami akan dibuka pada bulan Oktober.
950223	I bought a dozen spoons and two dozen forks.	9998114	Aku membeli selusin sendok dan dua lusin garpu.
2644634	You must be Tom and Mary.	9998126	Kalian pasti Tom dan Mary.
2644634	You must be Tom and Mary.	9998130	Anda pasti Tom dan Mary.
466003	That's not Jack's fault.	9998133	Itu bukan kesalahan Jack.
2858907	He looked up.	9998290	Dia melihat ke atas.
8455501	Indonesia frequently experiences earthquakes.	9998300	Indonesia sering mengalami gempa bumi.
7907437	Jakarta is the capital of Indonesia.	9998301	Jakarta adalah ibu kota Indonesia.
3542677	Do you have pen pals from Indonesia?	9998309	Apakah kamu punya sahabat pena dari Indonesia?
5360659	Palm oil production is the leading cause of deforestation in Indonesia.	9998313	Produksi minyak sawit adalah penyebab utama penebangan hutan di Indonesia.
5354811	The world's leading cacao producers are Côte d’Ivoire, Ghana, and Indonesia.	9998316	Negara penghasil kakao tertinggi di dunia adalah Pantai Gading, Ghana, dan Indonesia.
8638607	Indonesia’s Mount Merapi, the nation’s most active volcano, erupted Friday, sending ash some five kilometers into the air.	9998319	Gunung berapi paling aktif di Indonesia, Gunung Merapi, meletus pada hari Jumat, menerbangkan abu vulkanik hingga lima kilometer di udara.
8181271	Muslim traders from Arabia introduced Islam to Malaysia and Indonesia.	9998320	Pedagang Muslim dari Arab memperkenalkan Islam ke Malaysia dan Indonesia.
1820611	How many islands does Indonesia have?	9998321	Berapa banyak pulau di Indonesia?
6069950	A life sentence in Indonesia means you're gonna die in prison.	9998328	Hukuman seumur hidup di Indonesia berarti kamu akan mati di penjara.
4163700	Java and Javascript are like India and Indonesia, they aren't the same thing.	9998330	Java dan JavaScript itu seperti India dan Indonesia, mereka bukan hal yang sama.
9984054	The navy ship KRI Nanggala from Indonesia is declared sunk in the Bali Ocean.	9998357	Kapal selam KRI Nanggala dari Indonesia dinyatakan tenggelam di Laut Bali.
72568	I have about 5,000 yen.	9998359	Aku punya sekitar 5.000 yen.
5284812	Teak is a tall tree from Asia.	9998360	Pohon jati adalah pohon yang tinggi dari Asia.
59388	Is this word in common use?	9998367	Apakah kata ini umum digunakan?
59388	Is this word in common use?	9998369	Apakah kata ini sering digunakan?
9998389	They can't go today.	9988132	Mereka tidak bisa pergi hari ini.
9998393	When did he start to work here?	8864972	Kapan dia mulai bekerja di sini?
2327278	She's a midwife.	9998403	Dia seorang bidan.
473816	Earth is a beautiful planet.	9998406	Bumi adalah planet yang indah.
7176802	Tom said that we'd find you here.	9998407	Tom berkata bahwa kami akan menemukanmu di sini.
1938952	She came to Japan to study Japanese.	9998928	Dia datang ke Jepang untuk belajar bahasa Jepang.
2237420	Tom needs guidance.	9998929	Tom butuh panduan.
301223	He has great enthusiasm.	9998930	Dia mempunyai antusiasme yang tinggi.
30296	Love will come in time.	9998931	Cinta akan datang pada waktunya.
502609	Either this man is dead or my watch has stopped.	9999101	Entah orang ini mati, atau jamku berhenti.
2045304	I saw you in my dream.	9999102	Aku melihatmu dalam mimpiku.
3437665	Tom likes this game.	9999103	Tom suka permainan ini.
3437665	Tom likes this game.	9999104	Tom suka gim ini.
6222926	Tom showed me his photograph album.	9999105	Tom menunjukkanku album fotonya.
3819649	Tom read the letter three times.	9999106	Tom membaca surat itu tiga kali.
307274	They are paid by the day.	9999108	Mereka dibayar per hari.
3365390	This can be fixed.	9999113	Ini bisa diperbaiki.
9999199	I think Tom is a little paranoid.	9999205	Aku rasa Tom agak paranoid.
2272099	That won't help me.	10000190	Itu tidak akan membantuku.
697211	The book is white.	10000223	Buku itu putih.
2544364	I wasn't talking about Tom.	10000247	Aku tidak sedang berbicara tentang Tom.
873612	Where am I now?	10000253	Di mana aku sekarang?
1487412	I live in Tahiti.	10000263	Aku tinggal di Tahiti.
32779	First of all, I must say this.	10000270	Pertama-tama, aku harus mengatakan ini.
3097226	First of all, we have to plant all these seeds.	10000272	Pertama-tama, kita harus menanam semua biji ini.
6927852	Tom likes to listen to classical music.	10000278	Tom suka mendengarkan musik klasik.
7783832	Do you remember Tom's telephone number?	10000282	Apakah kamu ingat nomor telepon Tom?
611372	We want complete sentences.	10000285	Kami ingin kalimat lengkap.
8275533	This is not his handwriting.	10000286	Ini bukan tulisan tangannya.
6978103	Africa is a continent.	10000287	Afrika adalah sebuah benua.
8836755	What's for dinner today?	10000417	Apa makan malam hari ini?
6026673	Most people like pizza.	10000432	Kebanyakan orang suka pizza.
2235691	Don't forget Tom.	10000439	Jangan lupakan Tom.
3028480	Is there any milk left?	10000569	Susunya masih ada nggak?
1799694	He's coming.	10000571	Dia datang.
2245271	Do it later.	10000572	Lakukan itu nanti.
255440	I'm going to Hawaii by ship.	10000575	Aku pergi ke Hawaii dengan kapal.
8573909	Tom enjoys listening to punk rock.	10000580	Tom senang mendengarkan musik punk rock.
925054	Please say that again!	10000581	Tolong katakan sekali lagi!
5509223	The event is on Friday.	10000582	Acaranya pada hari Jumat.
427739	We know this song.	10000605	Kami tahu lagu ini.
245799	Even a child can answer the question.	10000609	Bahkan seorang anak pun bisa menjawab pertanyaan itu.
2080085	It is in the kitchen.	10000613	Itu ada di dapur.
3153415	It is a bird.	10000616	Itu burung.
3153415	It is a bird.	10000617	Itu seekor burung.
427908	We need fire.	10000619	Kita butuh api.
1508611	Go to the doctor at once!	10000623	Pergi ke dokter sekarang juga!
64085	Don't go against your father.	10000627	Jangan melawan ayahmu.
17440	I want you to read this book.	10000629	Aku mau kamu membaca buku ini.
2601305	I'd like to meet her father.	10000642	Aku ingin bertemu ayahnya.
2869051	You're so skinny.	10000643	Kamu kurus sekali.
3825684	Tom offered me a cup of coffee.	10000829	Tom menawarkanku secangkir kopi.
10000832	Acquisition of a foreign language requires patience.	10000835	Pemerolehan bahasa asing membutuhkan kesabaran.
289517	He was accompanied by his girlfriend.	10000879	Dia ditemani oleh pacarnya.
42651	It's a sunflower.	10000882	Itu bunga matahari.
247538	Our city is getting bigger and bigger.	10000889	Kota kita menjadi semakin besar.
8912610	How's your foot?	10000899	Bagaimana kakimu?
326277	Love is blind. Hatred is also blind.	10000924	Cinta itu buta. Benci pun juga.
9457712	I almost missed my train.	10000927	Aku hampir ketinggalan keretaku.
57324	Smoking is not allowed in this room.	10000956	Dilarang merokok di ruangan ini.
675960	This is my friend.	10000991	Ini temanku.
3732302	Everything was arranged.	10000994	Semuanya sudah diatur.
25151	I don't care what happens.	10000995	Aku tidak peduli apa yang terjadi.
1867771	Tom was arrested.	10000998	Tom ditangkap.
8788374	It may not be easy, but this problem is tractable.	10001004	Ini mungkin tidak mudah, tetapi masalah ini mudah ditangani.
2582569	She had many awards, notably a Nobel Prize.	10001007	Dia memiliki banyak penghargaan, terutama Hadiah Nobel.
3825145	What did Tom end up doing?	10001019	Apa yang akhirnya Tom lakukan?
6008187	We run every day.	10001024	Kami berlari setiap hari.
6238798	I wouldn't do that that way if I were Tom.	10001029	Aku tidak akan melakukannya seperti itu jika aku Tom.
257788	I didn't study at all yesterday.	10002001	Aku sama sekali tidak belajar kemarin.
2060311	You still have a lot to learn.	10002005	Kamu masih harus belajar banyak.
1025458	Tom has a son who is a construction worker.	10002007	Tom memiliki seorang anak yang merupakan pekerja konstruksi.
323487	You'll get lost.	10002009	Kamu akan tersesat.
4356242	The program ended at 7:00 p.m.	10002182	Acara itu berakhir pada pukul tujuh malam.
296213	He has no friends to talk with.	10002206	Dia tidak punya teman untuk diajak bicara.
5723528	Maybe.	4387593	Mungkin.
5723528	Maybe.	10002209	Bisa jadi.
953072	A gun might come in handy.	10002211	Pistol mungkin akan berguna.
953072	A gun might come in handy.	10002212	Senapan mungkin akan berguna.
265338	The impact of science on society is great.	10002213	Pengaruh ilmu pengetahuan pada masyarakat sangatlah besar.
496926	This is the book I told you about.	10002214	Ini buku yang aku beri tahukan kepadamu.
1613208	Don't leave me here.	10002215	Jangan tinggalkan aku di sini.
4498275	The possibilities were endless.	10002219	Kemungkinannya tidak terbatas.
46225	When was the castle built?	10002220	Kapan istana itu dibangun?
2540024	The wall was splattered with blood.	10002232	Tembok itu terciprati oleh darah.
8100399	Happy Eid al-Adha.	10002256	Selamat Iduladha.
7959863	Eid Mubarak.	10002261	Selamat Idulfitri.
7460357	Masjid al-Haram is the largest mosque in the world.	10002266	Masjid al-Haram adalah masjid terbesar di dunia.
7460327	Sami kissed the Hajar al-Aswad.	10002267	Sami mencium Hajar Aswad.
7460319	Sami drank Zamzam water.	10002269	Sami meminum air Zamzam.
7460308	Sami performed tawaf around the Kaaba seven times.	10002272	Sami bertawaf mengelilingi Ka'bah tujuh kali.
7434916	Sami fasted during Ramadan.	10002276	Sami berpuasa selama bulan Ramadan.
6447747	Sami fasted the month of Ramadan.	10002276	Sami berpuasa selama bulan Ramadan.
2547710	I'm not ready to die.	10002277	Aku tidak siap untuk mati.
2547710	I'm not ready to die.	10002278	Aku belum siap untuk mati.
2545327	I'm not ready to die yet.	10002278	Aku belum siap untuk mati.
3837079	They betrayed Tom.	10002283	Mereka mengkhianati Tom.
2548389	I was just relaxing.	10002300	Aku hanya sedang bersantai.
6942324	Why are people leaving rural areas?	10002335	Mengapa orang-orang meninggalkan area perdesaan?
2900560	This is my worst fear.	10002341	Ini ketakutan terbesarku.
3368850	What Tom did was wrong.	10002353	Yang Tom lakukan itu salah.
3831720	My schedule is rather tight.	10002356	Jadwalku lumayan padat.
3831719	My schedule is a little tight.	10002358	Jadwalku agak padat.
3957434	Neptune has thirteen known moons.	10002369	Neptunus memiliki tiga belas bulan yang diketahui.
2003078	Don't forget us.	10002402	Jangan lupakan kami.
5198988	Neither of them was present at the meeting.	10002419	Tidak ada dari mereka yang hadir saat rapat.
1008909	They weren't able to pass on that tradition unto the next generation.	10002424	Mereka tidak dapat meneruskan tradisi itu ke generasi selanjutnya.
6348590	I'm sure you'll enjoy doing that.	10002430	Aku yakin kamu akan suka melakukan itu.
4666833	How can we change that?	10002463	Bagaimana kita bisa mengubah itu?
4666833	How can we change that?	10002464	Bagaimana bisa kita mengubah itu?
1030062	Mary is Tom's secretary.	10002468	Mary adalah sekretaris Tom.
251968	My daughter likes egg yolks.	10002471	Anak perempuanku suka kuning telur.
6171460	We're siblings.	10003138	Kami bersaudara.
8478271	He went inside.	10003142	Dia masuk ke dalam.
8478271	He went inside.	10003143	Dia masuk.
316046	She went inside.	10003143	Dia masuk.
316046	She went inside.	10003142	Dia masuk ke dalam.
2240412	What were you two doing?	10003148	Apa yang kalian berdua lakukan?
280927	What are you two doing?	10003148	Apa yang kalian berdua lakukan?
2954162	What're you two doing?	10003148	Apa yang kalian berdua lakukan?
8477029	He never left.	10003155	Dia tidak pernah pergi.
257472	I'm playing football now.	10003163	Aku sedang bermain sepak bola sekarang.
257472	I'm playing football now.	10003165	Aku bermain sepak bola sekarang.
1327	Then there is a problem...	10003170	Kemudian ada masalah ...
3308334	There wasn't a single picture on the wall.	10003186	Tidak ada satu gambar pun di dinding.
10003184	That isn't your decision.	10003191	Itu bukan keputusanmu.
1751349	He knows how to break a computer but he doesn't know how to fix it.	10003195	Dia tahu cara merusak komputer tapi tidak tahu cara memperbaikinya.
7788254	Who does your laundry for you?	10003564	Siapa yang mencucikan bajumu?
58202	This stone is twice as heavy as that one.	10003566	Batu ini dua kali lipat lebih berat daripada yang itu.
6759756	Was it a hallucination or a daydream?	10003568	Apakah itu tadi halusinasi atau lamunan?
3737036	We're eating dinner right now.	10004957	Sekarang kami sedang makan malam.
3737036	We're eating dinner right now.	10004958	Saat ini kami sedang makan malam.
3737037	We're having dinner right now.	10004957	Sekarang kami sedang makan malam.
3737037	We're having dinner right now.	10004958	Saat ini kami sedang makan malam.
2642974	Tom and Mary played ping pong.	10004967	Tom dan Mary bermain pingpong.
2642974	Tom and Mary played ping pong.	10004969	Tom dan Mary bermain tenis meja.
3957761	The universe contains all of the galaxies, stars, and planets.	10004972	Alam semesta berisi semua galaksi, bintang, dan planet.
1588672	She brought me a cup of tea without sugar.	10004975	Dia membawakanku secangkir teh tanpa gula.
311785	Everyone liked her because she was very kind.	10004980	Semua orang menyukainya karena dia sangat baik.
5673981	I must brush my back teeth.	10004982	Aku harus menggosok gigi belakangku.
4135358	I want to be Tom's friend.	10004985	Aku ingin menjadi teman Tom.
4135358	I want to be Tom's friend.	10004986	Aku ingin berteman dengan Tom.
5644968	Tom is an amateur photographer.	10004995	Tom seorang fotografer amatir.
477051	Sumatra is an island.	10005339	Sumatra adalah sebuah pulau.
64364	What's your daughter's name?	10005348	Siapa nama anak perempuanmu?
4218086	I want to go to Bali.	10005511	Aku ingin pergi ke Bali.
2099630	The Celebes and Sulu Seas separate the Indonesian Archipelago and the Philippines.	10005518	Laut Sulawesi dan Laut Sulu memisahkan kepulauan Indonesia dengan Filipina.
5501577	Papua New Guinea was a German colony.	10005520	Papua Nugini dulunya merupakan koloni Jerman.
10005771	Dad, I need boxing gloves.	10005777	Ayah, aku butuh sarung tinju.
1849378	Don't touch me.	10005780	Jangan sentuh aku!
4329064	Tell me your password and I'll tell you mine.	10005782	Beri tahu aku kata sandimu dan akan kuberi tahu milikku.
4663685	Tom's handwriting is very hard to read.	10005785	Tulisan tangan Tom sangat sulit dibaca.
2891767	No one will see us.	10005797	Tidak ada yang akan melihat kita.
276074	Let's fly kites.	10005799	Ayo menerbangkan layang-layang.
276074	Let's fly kites.	10005800	Ayo kita bermain layang-layang.
1346287	This sentence contains several mistakes.	10005802	Kalimat ini memiliki beberapa kesalahan.
10005794	I like this poem.	10005804	Aku suka puisi ini.
299597	He arrived shortly after.	10005806	Dia tiba tidak lama kemudian.
1955002	I can't tell yet.	10005814	Aku belum bisa memberi tahu.
898049	That's chicken.	10005815	Itu ayam.
707178	I pay in cash.	10005819	Aku membayar tunai.
501901	My feet hurt.	7024423	Kakiku sakit.
2290272	I didn't ask for your permission.	10005832	Aku tidak meminta izinmu.
1893654	We're both fine.	10005838	Kami berdua baik-baik saja.
1893654	We're both fine.	10005839	Kami berdua tidak apa-apa.
3904190	Are you still angry with them?	10005848	Apakah kamu masih marah pada mereka?
9159320	Not much later, she married again.	10005854	Tidak lama kemudian, dia menikah lagi.
1094928	Tom decided to try sleeping without a pillow.	10005855	Tom memutuskan untuk mencoba tidur tanpa bantal.
8413333	This music puts me to sleep.	10005883	Musik ini menidurkanku.
8413331	This music is putting me to sleep.	10005883	Musik ini menidurkanku.
3732288	The ceremony has ended.	10005919	Upacara itu telah berakhir.
1029602	Tom attended Mary's graduation ceremony.	10005927	Tom menghadiri upacara kelulusan Mary.
961159	Maybe what you said is true.	10006548	Mungkin yang kamu katakan itu benar.
9151936	That man is wearing two earrings.	10006551	Pria itu memakai dua anting-anting.
4279700	I know how to set a trap.	10006559	Aku tahu cara menyiapkan perangkap.
4279700	I know how to set a trap.	10006561	Aku tahu caranya menyiapkan jebakan.
1915846	"Says who?" "Says me."	10006565	"Kata siapa?" "Kataku."
1138897	Don't touch that book.	10006566	Jangan sentuh buku itu!
10006572	The students attend the flag ceremony every Monday.	10005923	Para pelajar mengikuti upacara bendera setiap hari Senin.
10006577	This clothing is very smooth because it is made of silk.	10000275	Baju ini sangat halus karena terbuat dari kain sutra.
681532	Tom loves listening to classical music.	10000278	Tom suka mendengarkan musik klasik.
10006585	I can't sleep without a bolster.	10005862	Aku tidak bisa tidur tanpa guling.
2401254	We don't know our neighbors.	10006589	Kami tidak mengenal tetangga-tetangga kami.
1094880	Tom deserves the salary we pay him.	10006591	Tom pantas mendapatkan gaji yang kita bayarkan.
256797	I can't hide my feelings.	10006609	Aku tidak bisa menyembunyikan perasaanku.
10006621	Tom isn't very muscular.	10006626	Tom tidak terlalu berotot.
6231751	I often help Tom do that.	10006627	Aku sering membantu Tom melakukan itu.
6048482	We finally managed to persuade her.	10006628	Kami akhirnya berhasil mengajaknya.
6048482	We finally managed to persuade her.	10006629	Kami akhirnya berhasil membujuknya.
8962840	This is verifiable.	10006633	Ini bisa diverifikasi.
3821144	It seems you were right.	10006634	Kelihatannya kamu benar.
3123369	It looks like you were right.	10006634	Kelihatannya kamu benar.
558488	Whatever goes up must come down.	10006635	Apa pun yang naik harus turun.
3255253	Tom's signature is illegible.	10006636	Tanda tangan Tom tidak bisa dibaca.
276275	Who discovered radium?	10006667	Siapakah yang menemukan radium?
385174	Well, OK. Continue.	10006671	Yah, baiklah. Lanjutkan.
301134	He will probably fail.	10006685	Dia mungkin akan gagal.
2361909	I'm sorry, but I don't understand.	10006698	Maaf, tetapi saya tidak mengerti.
3735288	My name's Tom, too.	10006716	Namaku Tom juga.
3735288	My name's Tom, too.	10006717	Namaku juga Tom.
10006714	Hopefully, nobody protests.	10006718	Semoga tidak ada yang protes.
6715595	Sami's car suddenly disappeared.	10006870	Mobil Sami tiba-tiba menghilang.
266570	I was caught in traffic.	10007104	Aku terjebak kemacetan.
1823482	We like nobody and nobody likes us.	10007107	Kami tidak menyukai siapa pun dan tidak ada yang menyukai kami.
3557374	You should help your friends.	10007112	Kamu harus membantu teman-temanmu.
3557374	You should help your friends.	10007113	Kalian harus menolong teman-teman kalian.
44154	The beginning of the story was interesting.	10007121	Permulaan ceritanya menarik.
44154	The beginning of the story was interesting.	10007122	Awal cerita itu menarik.
3733786	Wash everything.	10007124	Cuci semuanya!
5759896	What do you not like about my suggestion?	10007126	Apa yang tidak kamu sukai dari saranku?
4332766	I'm looking for a children's book.	10007555	Aku mencari buku anak-anak.
7964771	The project was never completed.	10007558	Proyek itu tidak pernah diselesaikan.
4789788	Tom is always complaining about his boss.	10007561	Tom selalu mengeluh tentang bosnya.
4663804	Who's the richest person in Australia?	10007562	Siapa orang terkaya di Australia?
4663804	Who's the richest person in Australia?	10007564	Siapa orang yang paling kaya di Australia?
302377	He was strong enough to help his father on the farm.	10007576	Dia cukup kuat untuk membantu ayahnya di kebun.
4132847	I had trouble finding my way back to my hotel last night.	10007584	Aku kesulitan menemukan jalan pulang ke hotelku tadi malam.
9345718	Where did you learn Maltese?	10007587	Di mana kalian belajar bahasa Malta?
2537144	Tom asked Mary to tell him where she had hidden the diamonds.	10007592	Tom meminta Mary memberi tahu dirinya di mana dia menyembunyikan berliannya.
6271731	I know what this means.	10007611	Aku tahu apa artinya ini.
276017	Let's begin with Lesson 3.	10007613	Mari mulai dengan Pelajaran ke-3.
3536434	I actually haven't even met Tom.	10007615	Sebenarnya aku bahkan belum pernah bertemu Tom.
277831	I'm accustomed to getting up early.	10007623	Aku terbiasa bangun pagi.
252294	I'm used to getting up early.	10007623	Aku terbiasa bangun pagi.
3253806	I'm accustomed to this.	10007635	Aku terbiasa dengan ini.
5296995	Click on the button to confirm your order.	10007702	Klik tombol untuk mengonfirmasikan pesanan Anda.
8535114	She'll give him what he needs.	10007703	Dia akan memberinya apa yang ia butuhkan.
2667310	I can't change what I feel.	10007704	Aku tidak bisa mengubah yang aku rasakan.
272978	The teacher pointed out several mistakes in my English composition.	10007706	Guruku menunjukkan beberapa kesalahan dalam karangan bahasa Inggrisku.
8509520	Our company employs over three hundred people.	10008345	Perusahaan kami mempekerjakan lebih dari tiga ratus orang.
7398717	He said that he felt desperate.	10008711	Dia berkata bahwa dia merasa putus asa.
8410466	How many French words do you know?	10008906	Berapa kata bahasa Prancis yang kamu ketahui?
2245901	I have time.	10008934	Aku punya waktu.
6841939	Is the water in the glass clean?	10008941	Apakah air di gelas ini bersih?
7214856	I'm very disappointed in Tom.	10008955	Aku sangat kecewa dengan Tom.
4198400	Do you like writing?	10008961	Apakah kamu suka menulis?
4430090	Do you like to write?	10008961	Apakah kamu suka menulis?
2859598	Tom fixed it.	10008965	Tom memperbaiki itu.
2859598	Tom fixed it.	10008966	Tom membetulkannya.
8885060	I wasn't aware that Tom's house had burned down.	10008967	Aku tidak menyadari bahwa rumah Tom kebakaran.
507324	I want eternal life!	10008969	Aku ingin hidup abadi!
1134317	Nobody lives forever.	10008973	Tidak ada yang hidup selamanya.
256167	I want to live forever.	10008976	Aku ingin hidup selamanya.
308860	I'm going to propose to her.	10008984	Aku akan melamarnya.
8088283	Italian is a direct descendant of Latin.	10008985	Bahasa Italia adalah turunan langsung dari bahasa Latin.
2091137	No one has been here.	10008986	Tidak ada yang pernah ke sini.
2091137	No one has been here.	10008987	Belum ada yang pernah ke sini.
8403527	Tom came to Boston with his parents when he was really young.	10008991	Tom datang ke Boston bersama orang tuanya saat dia masih sangat muda.
7910253	January, February, March, April, May, June, July, August, September, October, November, December.	10008993	Januari, Februari, Maret, April, Mei, Juni, Juli, Agustus, September, Oktober, November, Desember.
1868201	Tom is in the attic.	10008998	Tom ada di loteng.
6823585	Now I'm thinking of you.	10009006	Sekarang aku memikirkanmu.
257763	I caught five fish yesterday.	10009011	Aku menangkap lima ekor ikan kemarin.
5482628	Tom took us to the zoo.	10009014	Tom mengantar kami ke kebun binatang.
4011857	Tom took a trip around the world.	10009018	Tom pergi mengelilingi dunia.
4011857	Tom took a trip around the world.	10009019	Tom pergi berkeliling dunia.
2535356	How many soldiers died in World War Two?	10013357	Berapa banyak tentara yang gugur pada Perang Dunia Kedua?
5899251	He always orders the same thing.	10013360	Dia selalu memesan hal yang sama.
9815735	I didn't feel comfortable there.	10013366	Aku tidak merasa nyaman di sana.
40882	We must act at once.	10013367	Kita harus bertindak sekarang juga.
288190	He is busy writing a letter.	10013402	Dia sedang sibuk menulis surat.
5134168	They have nowhere to go.	10013408	Mereka tidak bisa ke mana-mana.
3636481	Is there another exit?	10013559	Adakah pintu keluar lainnya?
4015742	Put on your gloves.	10013560	Pakai sarung tanganmu.
3155598	Put your gloves on.	10013560	Pakai sarung tanganmu.
8579110	I have been working in Algeria for a long time.	10013561	Aku sudah lama bekerja di Aljazair.
2687794	Water boils at one hundred degrees.	10013563	Air mendidih pada suhu seratus derajat Celsius.
877398	My parents have kicked me out of the house.	10013567	Orang tuaku mengusirku dari rumah.
2826357	What is your height and weight?	10013568	Berapa tinggi dan berat badanmu?
1024865	Tom is still in bed.	10013584	Tom masih di tempat tidur.
480884	I'll phone you.	10013595	Aku akan meneleponmu.
421381	I can come tomorrow.	10013599	Saya bisa datang besok.
421381	I can come tomorrow.	10013601	Aku bisa datang besok.
4665387	What caused the power outage?	10014614	Apa yang menyebabkan pemadaman listrik?
5426242	This word is difficult to translate.	10014616	Kata ini sulit diterjemahkan.
9820215	Tom was born three months after Mary.	10014617	Tom lahir tiga bulan setelah Mary.
7119528	The Greek language is difficult.	10014619	Bahasa Yunani itu sulit.
56142	This is a post office and that is a bank.	10014622	Ini kantor pos dan itu bank.
5237663	We don't serve people like you.	10014623	Kami tidak melayani orang-orang seperti Anda.
56733	We will interview two people so we can hear both sides of this question.	10014624	Kami akan mewawancarai dua orang supaya kami dapat mendengar kedua sisi dari pertanyaan ini.
10014736	Mary is a veterinarian.	10014738	Mary seorang dokter hewan.
1192246	Which one is more expensive?	10014741	Yang mana yang lebih mahal?
3202155	Tom just told me about your new car.	10014749	Tom baru saja memberitahuku tentang mobil barumu.
256067	I can't bear living alone.	10015456	Aku tidak tahan hidup sendiri.
3557465	How often do you eat out?	10015482	Seberapa sering kamu makan di luar?
4529912	That's the correct answer.	2767471	Itulah jawaban yang benar.
2276138	I don't need it anymore.	10015485	Aku tidak butuh itu lagi.
2276138	I don't need it anymore.	10015486	Aku tidak membutuhkan itu lagi.
2955544	Tom always talks as if he knows everything.	10015489	Tom selalu berbicara seolah-olah dia tahu segalanya.
7006385	Why don't you learn French?	10015490	Mengapa kamu tidak belajar bahasa Prancis?
5487776	She likes Russian Pop.	10015499	Dia suka musik pop Rusia.
2273628	Tom is wearing gloves.	10015503	Tom memakai sarung tangan.
5347061	We buy bread.	10015509	Kami membeli roti.
5347061	We buy bread.	10015511	Kita membeli roti.
10015291	Koalas sleep for 18 to 22 hours per day.	10016791	Koala tidur selama 18 hingga 22 jam per hari.
10015291	Koalas sleep for 18 to 22 hours per day.	10016792	Koala tidur 18 sampai 22 jam dalam sehari.
3036129	Tom knows Mary's husband.	10016793	Tom mengenal suami Mary.
10010902	A Malian woman gave birth to nine babies.	10016794	Seorang wanita Mali melahirkan sembilan anak.
2641205	Have you ever seen anything like this?	10017342	Pernahkah kamu melihat sesuatu seperti ini?
2641205	Have you ever seen anything like this?	10017343	Pernahkah kamu melihat yang seperti ini?
668099	This is my father.	10017347	Ini ayahku.
668099	This is my father.	10017351	Ini ayah saya.
3170733	I like that purple shirt.	10017362	Aku suka kemeja ungu itu.
8770101	I bought a book online.	10017373	Aku membeli buku secara daring.
1077721	He took a deep breath before entering his boss's office.	10020011	Dia menarik napas panjang sebelum memasuki kantor bosnya.
1024026	Tom wants to go to the movies.	10020013	Tom ingin pergi ke bioskop.
10020016	Tom saw Mary at the airport.	10020021	Tom melihat Mary di bandara.
2267192	I'll wait for you in the hotel tomorrow.	10020023	Aku akan menunggumu di hotel besok.
3914400	They're interviewing her.	10020031	Mereka mewawancarai dia.
3914416	They're interrogating her.	10020033	Mereka menginterogasi dia.
262814	We watched a baseball game on television.	10020038	Kami menonton pertandingan bisbol di televisi.
37571	What are the symptoms?	10020039	Apa saja gejalanya?
